date,payems,gdpc1,cpiaucsl,dgorder,hsn1f,rsafs,unrate,houst,indpro,dspic96,boptexp,boptimp,whlslrimsa,ttlcons,ir,cpilfesl,pcepilfe,pcepi,permit,tcu,businv,ulcnfb,iq,a261rx1q020sbea
2023-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-01,153548,NA,298.349,270644,640,689443,3.7,1427,104.5175,15157.7,NA,NA,NA,1807505,141.6,300.066,125.143,124.747,1351,79.6587,NA,NA,155.8,NA
2022-10-01,153285,NA,298.062,276419,605,693482,3.7,1434,104.7474,15118.4,256631,334793,923777,1803208,142.5,299.471,124.933,124.617,1512,79.9201,2468304,NA,156.2,NA
2022-09-01,153001,20054.663,296.761,274399,559,684538,3.5,1465,104.8129,15065.7,258512,332640,918942,1807497,143.1,298.66,124.607,124.154,1564,80.0633,2461135,126.603,156.8,20148.828
2022-08-01,152732,NA,295.62,273841,646,685685,3.7,1508,104.4135,15062.9,261692,327462,913474,1797771,144.6,296.95,124.031,123.728,1542,79.8588,2455035,NA,158.3,NA
2022-07-01,152440,NA,295.271,273203,543,681108,3.5,1377,104.4852,15049.1,260859,331559,900964,1817862,146.4,295.275,123.352,123.397,1685,80.0234,2433047,NA,160.5,NA
2022-06-01,151903,19895.271,295.328,273571,571,684084,3.6,1575,103.9464,14973.1,260486,341210,895439,1803791,148.5,294.354,123.258,123.512,1696,79.7281,2420090,125.859,166.7,20107.48
2022-05-01,151610,NA,291.474,267533,636,677115,3.6,1562,104.1646,15036.4,256083,341790,879642,1793778,148.2,292.289,122.488,122.3,1695,80.0198,2386601,NA,164.9,NA
2022-04-01,151224,NA,288.663,265376,619,674719,3.6,1805,104.2709,15055.2,252399,339572,862896,1780890,147.5,290.455,122.03,121.563,1823,80.2284,2348268,NA,160.6,NA
2022-03-01,150856,19924.088,287.708,264258,707,669958,3.6,1716,103.5717,15064.1,244230,351148,843644,1768168,146.8,288.811,121.651,121.321,1879,79.8154,2317441,123.847,159,20147.177
2022-02-01,150458,NA,284.182,262494,790,662321,3.8,1777,102.8987,15125.6,232733,320531,821111,1753123,142.6,287.878,121.205,120.178,1857,79.4145,2263268,NA,153,NA
2022-01-01,149744,NA,281.933,264356,831,651557,4,1666,102.146,15137.7,227765,315800,798566,1726585,140.1,286.431,120.761,119.469,1841,78.9421,2224580,NA,148.2,NA
2021-12-01,149240,20006.181,280.126,256464,839,634393,3.9,1768,101.7587,15483.6,232437,311304,789049,1681044,137.4,284.77,120.193,118.841,1896,78.7416,2197539,121.338,144.2,20108.233
2021-11-01,148652,NA,278.524,254074,756,647516,4.2,1706,101.961,15543.5,228145,306122,770056,1665191,137.9,283.179,119.543,118.2,1729,78.9808,2148625,NA,146.5,NA
2021-10-01,148005,NA,276.59,250503,671,640524,4.6,1563,101.3602,15584.9,225898,294053,757936,1644332,136.9,281.705,118.929,117.479,1698,78.5784,2118663,NA,145.5,NA
2021-09-01,147328,19672.594,274.214,246849,732,631563,4.7,1559,99.8498,15580.2,211618,289952,740072,1632860,134.9,280.017,118.446,116.808,1615,77.4469,2092460,120.264,142.8,19784.132
2021-08-01,146904,NA,273.092,250577,686,624963,5.2,1576,100.837,15802.4,215841,287267,729988,1641600,134.3,279.306,118.199,116.444,1772,78.2262,2074782,NA,142.4,NA
2021-07-01,146387,NA,272.184,246741,726,619014,5.4,1573,100.8724,15821.9,214122,283504,720017,1637329,134.6,278.794,117.811,115.986,1655,78.2373,2056143,NA,142.1,NA
2021-06-01,145698,19544.248,270.955,245826,714,628881,5.9,1664,100.1923,15708.6,212326,283683,713342,1627985,134.2,277.922,117.349,115.458,1661,77.6622,2042070,117.614,140.6,19564.82
2021-05-01,145141,NA,268.599,241545,740,622921,5.8,1605,99.7785,15790.4,210279,276912,704470,1621942,132.8,275.715,116.787,114.819,1691,77.2635,2023512,NA,139,NA
2021-04-01,144694,NA,266.727,236566,809,625764,6,1505,99.0246,16264.7,207642,273367,695058,1608488,131.1,273.669,116.186,114.238,1765,76.5776,2011003,NA,135.9,NA
2021-03-01,144431,19216.224,265.028,241392,881,625731,6,1711,98.8621,19213.9,207372,275441,688911,1600520,129.9,271.347,115.457,113.632,1773,76.3299,2012605,116.32,134.3,19417.553
2021-02-01,143727,NA,263.346,237479,768,562686,6.2,1430,96.2231,15662.7,193413,258707,682344,1569822,128,270.522,114.975,112.961,1743,74.1634,2012203,NA,131,NA
2021-01-01,143017,NA,262.2,237284,911,572822,6.4,1602,99.2645,17099.2,197546,261373,676463,1583380,126.5,270.114,114.782,112.583,1843,76.365,1998351,NA,128.9,NA
2020-12-01,142497,18924.262,261.564,231460,871,542942,6.7,1651,98.138,15536.5,194020,256590,667974,1566367,124.6,269.984,114.422,112.15,1730,75.3466,1986925,117.581,125.5,19323.984
2020-11-01,142612,NA,260.721,228470,851,543834,6.7,1541,97.1183,15522.5,188342,253327,666145,1542987,123.4,269.816,114.048,111.666,1682,74.4156,1978244,NA,124,NA
2020-10-01,142279,NA,260.352,229735,1001,550049,6.9,1530,96.825,15729.1,185374,247481,664616,1525872,123.3,269.332,114.017,111.648,1599,74.0482,1968760,NA,123,NA
2020-09-01,141632,18743.72,260.19,225593,991,551871,7.9,1461,96.0711,15799.7,181292,240396,657518,1505074,123.4,269.152,113.979,111.613,1614,73.3395,1952500,113.822,122.8,18571.262
2020-08-01,140713,NA,259.58,221086,1036,540078,8.4,1376,96.1173,15739.2,176270,237385,652615,1486856,123.2,268.662,113.782,111.411,1520,73.257,1938165,NA,122.1,NA
2020-07-01,139048,NA,258.543,218041,1007,536087,10.2,1510,95.2439,16372.2,172183,231000,649334,1474982,122.1,267.552,113.425,111.072,1553,72.4928,1927204,NA,121.5,NA
2020-06-01,137660,17378.712,257.217,198774,922,525093,11,1269,91.7523,16272.5,160174,209146,649791,1463182,120.6,266.088,113.051,110.746,1338,69.7637,1925045,117.487,120.3,17605.067
2020-05-01,133155,NA,255.944,179384,706,483066,13.2,1055,86.3345,16423.4,146249,200616,656490,1461910,119,265.606,112.819,110.353,1256,65.5992,1946344,NA,118.2,NA
2020-04-01,130513,NA,256.094,159130,582,407025,14.7,938,84.959,17246.2,150773,203019,664221,1466175,118.2,265.771,112.668,110.237,1084,64.5298,1993473,NA,118.2,NA
2020-03-01,151006,18989.877,258.165,200119,610,480150,4.4,1270,97.8746,15008.5,188930,233777,664175,1508887,121.3,266.916,113.143,110.824,1383,74.333,2020078,115.612,122.5,19291.416
2020-02-01,152504,NA,259.007,231488,690,526174,3.5,1571,101.7038,15232.8,207648,248149,669498,1501841,124.3,267.083,113.206,111.07,1457,77.2526,2024524,NA,124.3,NA
2020-01-01,152128,NA,258.682,225551,708,524063,3.5,1569,101.303,15149.7,207395,251752,674602,1489988,125.2,266.418,113.008,110.944,1493,76.9769,2034880,NA,125.8,NA
2019-12-01,151789,19215.691,258.263,215324,688,525903,3.6,1538,101.7632,15018.1,211580,255471,680181,1463531,125,265.742,112.772,110.736,1439,77.374,2043172,112.557,125,19308.703
2019-11-01,151589,NA,257.788,212779,694,521774,3.6,1343,102.0979,15084.2,211491,250175,681093,1459790,124.7,265.461,112.524,110.469,1497,77.6879,2046172,NA,125.2,NA
2019-10-01,151337,NA,257.305,222975,714,519519,3.6,1328,101.7775,15022.4,211396,253322,681040,1436789,124.5,265.019,112.496,110.423,1520,77.5138,2050499,NA,125.1,NA
2019-09-01,151244,19130.932,256.596,221949,719,517755,3.5,1297,102.579,15000.7,211048,256006,683620,1434950,125,264.588,112.339,110.207,1461,78.2029,2051567,111.448,125.1,19139.557
2019-08-01,151081,NA,256.179,224546,699,521158,3.7,1370,102.9086,14960.3,212237,260470,688099,1424952,124.9,264.135,112.27,110.132,1485,78.5382,2053516,NA,125.5,NA
2019-07-01,150921,NA,255.9,225239,674,518670,3.7,1232,102.2012,14871.8,212515,260866,688311,1412995,125.6,263.491,112.157,110.094,1363,78.0855,2052281,NA,126.2,NA
2019-06-01,150843,18962.175,255.361,219553,753,513694,3.6,1235,102.5928,14841.3,212232,261134,689372,1386880,125.6,262.945,112,109.935,1303,78.4694,2047526,111.96,126,19065.218
2019-05-01,150713,NA,255.325,217479,620,512883,3.6,1308,102.5756,14814.7,215226,265770,688318,1367893,127,262.321,111.773,109.856,1349,78.5379,2044165,NA,126.7,NA
2019-04-01,150636,NA,255.163,223929,698,510367,3.6,1280,102.3826,14811.8,211214,260193,686757,1358075,126.8,261.958,111.65,109.78,1330,78.4685,2038852,NA,127.1,NA
2019-03-01,150348,18835.411,254.273,233044,702,509552,3.8,1200,102.9,14843.9,214675,263813,679516,1323764,126.6,261.382,111.35,109.443,1317,78.9401,2026957,112.566,127,19007.211
2019-02-01,150124,NA,253.135,223455,638,503037,3.8,1129,102.8157,14835.3,212172,259368,679946,1312418,125.9,260.885,111.207,109.146,1311,78.9453,2024309,NA,126.1,NA
2019-01-01,150100,NA,252.47,229028,599,501305,4,1232,103.2684,14791.2,210489,259363,676852,1294398,124.6,260.534,111.134,108.977,1253,79.3593,2015262,NA,125.3,NA
2018-12-01,149821,18733.741,252.551,238448,550,498336,3.9,1089,103.869,14773.3,208451,263520,671681,1287899,124.4,259.934,111.009,108.991,1307,79.8846,2001842,110.933,126.1,18914.653
2018-11-01,149573,NA,252.657,231653,600,507282,3.8,1177,103.9603,14588.7,211277,260827,664743,1296961,126.2,259.455,110.831,108.969,1325,80.0121,1987824,NA,126.9,NA
2018-10-01,149471,NA,252.862,239723,567,505965,3.8,1220,104.0476,14542.2,213921,266395,663055,1308508,128.3,258.997,110.626,108.924,1268,80.1297,1989944,NA,127.9,NA
2018-09-01,149326,18699.748,252.239,244834,589,500518,3.7,1247,104.1665,14495.6,213211,264102,658744,1325585,127.7,258.505,110.476,108.738,1301,80.2637,1980334,110.367,127.3,18819.824
2018-08-01,149269,NA,251.749,244108,592,502503,3.8,1289,104.1802,14495,211246,260479,654800,1339536,127.6,258.028,110.246,108.502,1275,80.3073,1970251,NA,127.3,NA
2018-07-01,149050,NA,251.323,234585,611,502596,3.8,1199,103.4588,14440,211449,261108,648511,1338377,128.1,257.848,110.219,108.417,1338,79.7732,1959321,NA,127.4,NA
2018-06-01,148984,18565.697,251.118,243274,631,499116,4,1199,103.2508,14374.9,213423,258561,646219,1346265,128.2,257.449,110.073,108.317,1334,79.6224,1948358,109.68,128,18579.443
2018-05-01,148801,NA,250.779,240608,674,500671,3.8,1358,102.4735,14320.7,215668,257340,645550,1364892,128.2,257.151,109.956,108.193,1339,79.0181,1945534,NA,127.8,NA
2018-04-01,148468,NA,250.146,239492,655,494686,4,1286,103.434,14275.9,212641,258076,645325,1356953,127.1,256.603,109.75,107.988,1388,79.7391,1942047,NA,126.9,NA
2018-03-01,148289,18437.127,249.581,242658,670,493527,4,1324,102.2785,14242.1,213712,257447,645441,1345261,126.5,256.128,109.562,107.777,1402,78.815,1936760,109.579,126.3,18534.925
2018-02-01,148064,NA,249.439,234140,618,494424,4.1,1279,101.7068,14198.4,210229,259158,643772,1355642,126.8,255.568,109.311,107.625,1342,78.3304,1936965,NA,125.8,NA
2018-01-01,147662,NA,248.743,225906,610,491248,4,1301,101.345,14173.9,207234,254043,639156,1335174,126.5,255.072,109.08,107.362,1314,77.9966,1926003,NA,125.6,NA
2017-12-01,147529,18310.3,247.805,239903,630,493332,4.1,1177,101.3878,14081,209690,255557,633371,1313472,125.5,254.344,108.742,106.98,1304,77.9617,1917746,109.144,124.7,18373.661
2017-11-01,147353,NA,247.284,229646,711,489882,4.2,1273,101.226,14060.5,206890,250934,632890,1305629,125.3,253.816,108.582,106.825,1290,77.7627,1911201,NA,124.6,NA
2017-10-01,147153,NA,246.626,229757,626,484880,4.2,1257,101.0401,14049.5,202855,244505,629365,1282298,124.1,253.526,108.499,106.648,1350,77.5402,1903271,NA,124,NA
2017-09-01,147012,18127.994,246.435,228198,637,484243,4.3,1181,99.7829,14021.4,201125,241773,631464,1281382,123.9,252.812,108.215,106.491,1266,76.4937,1902500,108.192,123.9,18226.03
2017-08-01,146913,NA,245.183,223602,556,474544,4.4,1159,99.6878,14003.4,198957,239605,627895,1274859,122.9,252.535,108.074,106.093,1322,76.3392,1899396,NA,122.9,NA
2017-07-01,146768,NA,244.243,218978,572,473637,4.3,1206,100.1418,13995.9,197260,239534,623625,1277071,122.2,251.985,107.941,105.842,1254,76.6079,1888406,NA,122.2,NA
2017-06-01,146585,17979.218,244.163,238347,619,473656,4.3,1249,100.3148,13959.9,197990,240621,620872,1277748,122.4,251.746,107.876,105.815,1348,76.6685,1881840,107.869,121.6,18135.159
2017-05-01,146388,NA,244.004,222398,635,471768,4.4,1157,100.139,13957.3,195533,239505,615703,1285109,122.7,251.43,107.719,105.714,1205,76.4721,1873504,NA,121.7,NA
2017-04-01,146165,NA,244.193,222025,598,474137,4.4,1146,100.0545,13864.5,196038,240297,612237,1271219,122.8,251.227,107.62,105.744,1252,76.3559,1868867,NA,122.4,NA
2017-03-01,145960,17889.094,243.892,221965,632,472283,4.4,1190,99.0726,13840.4,196213,237268,614144,1271940,122.5,250.944,107.364,105.512,1290,75.5665,1870260,107.127,122.1,18000.262
2017-02-01,145818,NA,244.006,221815,587,473460,4.6,1271,98.4178,13783.4,196492,236171,612702,1276334,122.7,250.998,107.414,105.57,1243,75.0381,1866468,NA,122,NA
2017-01-01,145628,NA,243.618,218011,573,473392,4.7,1190,98.7349,13747.2,195435,239051,611559,1253266,122.3,250.467,107.205,105.408,1301,75.2623,1863273,NA,121.6,NA
2016-12-01,145415,17812.56,242.637,218450,561,468582,4.7,1252,98.9063,13685.3,192584,233560,612125,1280619,121.6,249.92,106.929,105.017,1248,75.388,1859432,106.112,121.3,17860.249
2016-11-01,145201,NA,242.026,216703,571,462194,4.7,1140,98.3004,13657.8,187653,231550,608550,1275898,121.1,249.481,106.789,104.826,1230,74.9308,1855660,NA,120.8,NA
2016-10-01,145071,NA,241.741,234217,575,462611,4.9,1313,98.7126,13627.7,189343,227898,603984,1250370,121.2,249.142,106.737,104.786,1254,75.2586,1844066,NA,120.7,NA
2016-09-01,144953,17724.489,241.176,216058,558,461741,5,1068,98.6287,13608.3,190714,227718,602788,1240908,120.6,248.842,106.579,104.555,1303,75.2155,1842668,105.583,120.5,17781.323
2016-08-01,144664,NA,240.545,219140,575,458655,4.9,1171,98.7302,13578.9,190173,230319,601120,1231616,120.5,248.423,106.456,104.374,1201,75.3184,1839678,NA,120.1,NA
2016-07-01,144521,NA,240.101,217997,628,457977,4.8,1239,98.8371,13567.1,188196,228127,602132,1225886,120.8,247.829,106.257,104.218,1198,75.4272,1839027,NA,121.1,NA
2016-06-01,144150,17618.581,240.222,209356,557,459028,4.9,1203,98.6766,13521.5,186833,228552,603025,1226695,120.7,247.54,106.077,104.175,1208,75.3301,1837727,105.56,120.9,17673.635
2016-05-01,143892,NA,239.557,221991,571,454211,4.8,1148,98.2096,13515.1,185124,224156,602682,1203495,119.9,247.137,105.948,103.977,1205,74.9954,1836766,NA,120,NA
2016-04-01,143851,NA,238.992,228585,576,452345,5.1,1163,98.4364,13522,184167,222214,600545,1198571,118.5,246.551,105.786,103.823,1160,75.1866,1831594,NA,118.7,NA
2016-03-01,143654,17565.465,238.08,216899,532,450886,5,1111,98.1385,13547.2,182053,218854,594861,1200627,117.7,245.913,105.521,103.481,1118,74.9727,1825531,105.19,118.1,17760.49
2016-02-01,143417,NA,237.336,217371,517,452393,4.9,1225,98.8946,13546.1,183033,226339,593744,1181683,117.2,245.51,105.369,103.242,1172,75.5593,1819176,NA,118.2,NA
2016-01-01,143205,NA,237.652,226905,505,447626,4.8,1092,99.4086,13531.6,180952,220996,597538,1171352,117.8,244.955,105.204,103.306,1171,75.9559,1823847,NA,118.7,NA
2015-12-01,143097,17462.579,237.761,217474,546,450939,5,1146,98.8572,13482,184517,225521,597666,1167856,119.3,244.547,105.009,103.253,1211,75.5339,1823840,105.456,119.8,17656.165
2015-11-01,142824,NA,238.017,223223,504,449027,5.1,1172,99.3817,13417.7,185419,225870,600229,1156692,120.8,244.241,104.94,103.337,1244,75.9303,1827401,NA,121.1,NA
2015-10-01,142587,NA,237.733,226032,482,447191,5,1058,100.151,13419.8,187795,228668,602483,1161174,121.5,243.768,104.829,103.274,1160,76.5112,1831147,NA,122,NA
2015-09-01,142281,17437.08,237.498,218738,456,448506,5,1224,100.608,13392,189155,230796,603101,1174097,121.9,243.316,104.814,103.289,1144,76.8519,1828443,105.087,122.3,17634.811
2015-08-01,142126,NA,238.033,222647,518,450183,5.1,1130,100.8802,13354.9,188084,232289,601358,1171979,123.2,242.817,104.679,103.442,1165,77.0521,1824751,NA,123,NA
2015-07-01,142001,NA,238.034,230189,506,450243,5.2,1146,101.11,13324.1,190841,231181,600204,1162184,125.4,242.565,104.603,103.441,1140,77.2237,1822047,NA,124.8,NA
2015-06-01,141699,17380.875,237.657,232766,480,446744,5.3,1205,100.4529,13292.7,191512,233937,601125,1166153,126.6,242.064,104.511,103.356,1379,76.7228,1821346,104.678,125.3,17613.973
2015-05-01,141525,NA,237.001,217332,502,446198,5.6,1079,100.7536,13284.7,191918,230420,596460,1143089,126.5,241.688,104.385,103.156,1272,76.9613,1809972,NA,125.7,NA
2015-04-01,141194,NA,236.222,224339,502,443119,5.4,1190,101.2285,13262.8,193086,232923,593202,1121895,125.1,241.346,104.256,102.91,1166,77.3419,1805660,NA,125.1,NA
2015-03-01,140910,17280.647,235.976,227573,480,442131,5.4,960,101.8077,13233.7,192271,241004,592085,1092703,125.3,240.755,104.08,102.831,1072,77.8113,1799349,104.127,125.9,17552.649
2015-02-01,140839,NA,235.342,218966,540,435744,5.5,886,102.1554,13271.8,191934,225837,590097,1078296,125.5,240.172,103.92,102.634,1127,78.1088,1796198,NA,125.9,NA
2015-01-01,140568,NA,234.747,224061,515,436395,5.7,1085,102.798,13224.7,194245,233110,586939,1066763,126,239.811,103.816,102.465,1049,78.641,1790591,NA,126.1,NA
2014-12-01,140377,17141.235,236.252,225835,497,438686,5.6,1073,103.592,13150.5,198413,241251,586084,1056429,130.1,239.584,103.837,102.94,1072,79.3048,1790353,103.64,128.3,17445.682
2014-11-01,140109,NA,236.983,226155,442,441328,5.8,1001,103.6017,13062.8,198893,238700,585014,1044893,133.5,239.458,103.74,103.098,1059,79.3741,1792561,NA,129.5,NA
2014-10-01,139818,NA,237.43,232089,476,440261,5.7,1074,102.9704,12995.3,201376,242443,580590,1046402,136,239.191,103.629,103.177,1094,78.9583,1787588,NA,130.7,NA
2014-09-01,139566,17064.616,237.477,237534,470,438665,5.9,1023,102.9647,12938.8,199556,241228,576696,1021890,137.9,238.786,103.536,103.203,1077,79.0273,1783494,102.011,131.9,17305.06
2014-08-01,139257,NA,237.46,236666,456,439596,6.1,984,102.6499,12896.3,202226,239161,575260,1015096,139,238.405,103.408,103.177,1047,78.8621,1781597,NA,132.4,NA
2014-07-01,139069,NA,237.498,303162,402,436347,6.2,1085,102.8425,12835.1,200758,239693,571139,1014935,140.1,238.195,103.369,103.19,1076,79.0896,1775389,NA,133.1,NA
2014-06-01,138837,16868.109,237.231,240181,418,435577,6.1,911,102.5637,12797.2,200514,239410,570667,1006424,140.5,237.837,103.18,103.035,1010,78.9506,1770290,102.243,133,17106.519
2014-05-01,138511,NA,236.918,232959,451,434471,6.3,1007,102.2116,12745,201418,240993,568713,1007147,140.1,237.529,103.061,102.919,1018,78.7491,1766233,NA,133.7,NA
2014-04-01,138293,NA,236.468,237372,403,433648,6.2,1043,101.8023,12699,199056,242790,567529,1006901,139.7,237.072,102.879,102.742,1090,78.4971,1758316,NA,133.5,NA
2014-03-01,137968,16654.247,236.028,233153,405,429468,6.7,970,101.7391,12648.6,199559,242498,562592,991157,140.5,236.625,102.684,102.543,1067,78.5066,1751105,103.666,134.9,16862.923
2014-02-01,137714,NA,235.547,232711,420,425006,6.7,944,100.7485,12579.5,195059,235178,557748,987538,139.8,236.185,102.489,102.338,1039,77.7953,1743192,NA,133.7,NA
2014-01-01,137548,NA,235.288,223144,443,419245,6.6,888,99.9828,12513.3,195789,233222,554115,986587,138.3,235.961,102.426,102.278,976,77.2542,1733740,NA,132.7,NA
2013-12-01,137373,16712.76,234.719,238377,433,422955,6.7,1002,100.3576,12452.7,196343,229979,550594,979211,137.8,235.759,102.333,102.084,1005,77.5934,1727460,100.653,132.3,16777.389
2013-11-01,137304,NA,234.1,241389,446,420688,6.9,1100,100.1479,12426.2,197292,231275,548084,964122,137.7,235.359,102.194,101.881,1029,77.4797,1718654,NA,131.8,NA
2013-10-01,137040,NA,233.669,231962,444,419434,7.2,925,99.9038,12395.1,196471,232757,543310,951214,138.9,234.921,102.015,101.722,1044,77.3397,1708501,NA,131.6,NA
2013-09-01,136815,16594.743,233.544,238632,403,417861,7.2,850,100.0172,12431.5,192505,232422,537643,938121,139.8,234.7,101.799,101.55,1004,77.478,1698526,100.65,132.4,16671.996
2013-08-01,136628,NA,233.456,225010,381,417575,7.2,917,99.4891,12379.6,192449,229065,534438,929061,139.4,234.336,101.685,101.51,964,77.1216,1689027,NA,131.9,NA
2013-07-01,136386,NA,232.9,223780,375,418500,7.3,880,98.9132,12350.6,192125,228481,530246,917756,138.9,233.88,101.567,101.354,997,76.7312,1680383,NA,132.6,NA
2013-06-01,136274,16464.402,232.445,248010,470,415550,7.5,839,99.2141,12361.7,192921,227347,528732,899295,138.8,233.35,101.438,101.228,942,77.0265,1675951,101.395,132.8,16661.877
2013-05-01,136093,NA,231.893,235258,428,414466,7.5,930,99.0782,12358.6,189837,231538,528530,888752,139.4,232.996,101.272,101.01,1003,76.9903,1672681,NA,132.9,NA
2013-04-01,135871,NA,231.797,226541,441,412015,7.6,835,98.9898,12299,190603,229090,531490,879728,140.2,232.832,101.163,100.944,1012,76.9977,1676603,NA,133.6,NA
2013-03-01,135680,16441.485,232.282,215188,444,414116,7.5,1010,99.0994,12262.1,189856,224170,529458,864510,141.2,232.794,101.085,101.023,936,77.1665,1672634,100.328,134.4,16554.282
2013-02-01,135541,NA,232.937,235952,447,417383,7.7,962,98.6835,12224.9,192436,233440,528902,873583,141.3,232.569,100.992,101.156,980,76.9339,1672655,NA,135.1,NA
2013-01-01,135263,NA,231.679,222797,446,412420,8,888,98.199,12258.9,190283,230418,530162,862722,140.1,232.229,100.871,100.787,940,76.6541,1670536,NA,134.1,NA
2012-12-01,135072,16300.035,231.221,230992,399,408981,7.9,976,98.2061,13011.6,192226,228560,525749,871809,139.4,231.725,100.664,100.593,941,76.7638,1658270,102.352,133.6,16564.033
2012-11-01,134833,NA,231.249,214689,392,407386,7.7,833,97.9589,12702.9,188461,233794,524930,872052,140.2,231.33,100.591,100.609,917,76.6806,1651912,NA,133.8,NA
2012-10-01,134677,NA,231.638,219017,358,405572,7.8,915,97.561,12538.2,186133,227600,519925,875366,141.2,231.024,100.482,100.677,887,76.4843,1645686,NA,134.6,NA
2012-09-01,134518,16282.151,231.015,217241,385,405455,7.8,847,97.2405,12453.3,191182,229976,520564,866588,140.8,230.659,100.24,100.379,930,76.3521,1644684,99.386,134.5,16340.697
2012-08-01,134331,NA,229.918,200423,375,402287,8.1,754,97.313,12364.4,184999,229029,514847,862726,139.4,230.233,100.116,100.075,840,76.5324,1631896,NA,133.4,NA
2012-07-01,134159,NA,228.59,225223,369,397650,8.2,740,97.7234,12396.5,186714,229120,512554,858934,137.7,229.97,100.053,99.74,849,76.9832,1625022,NA,132.2,NA
2012-06-01,134007,16253.726,228.524,218755,360,395553,8.2,757,97.4903,12482.6,187247,230188,506674,858009,138.7,229.623,99.95,99.704,794,76.9315,1612106,99.191,131.7,16464.495
2012-05-01,133934,NA,228.713,219076,370,399367,8.2,708,97.5046,12490.2,187375,232481,503841,850928,142,229.224,99.847,99.754,796,77.0803,1606159,NA,134,NA
2012-04-01,133834,NA,229.187,218414,354,400237,8.2,753,97.3006,12486.5,187092,233934,502843,841740,144.1,228.905,99.746,99.866,732,77.0603,1601606,NA,134.7,NA
2012-03-01,133752,16179.968,228.807,219960,354,401654,8.2,695,96.5973,12431.1,188511,238260,499093,829288,144.2,228.478,99.595,99.735,806,76.6466,1593341,99.111,134.1,16402.173
2012-02-01,133512,NA,228.329,227597,366,400385,8.3,704,97.1033,12384.8,185085,227865,497564,824368,142.2,228.034,99.426,99.545,738,77.1936,1587065,NA,133.1,NA
2012-01-01,133250,NA,227.842,225182,335,395641,8.3,723,96.8051,12311.1,182425,232551,490694,830610,142.2,227.877,99.288,99.323,712,77.1015,1573812,NA,132.5,NA
2011-12-01,132896,16048.702,227.223,223835,341,391585,8.5,694,96.2147,12227.3,182411,231885,489035,821367,142.2,227.405,98.992,98.984,697,76.7751,1567464,97.227,132.1,16061.732
2011-11-01,132694,NA,227.169,215531,328,391393,8.6,711,95.7455,12112.6,180798,228258,482217,812050,142.2,226.899,98.828,98.928,706,76.5399,1558158,NA,132.7,NA
2011-10-01,132562,NA,226.75,210799,316,390104,8.8,610,95.7291,12117,182681,228190,480844,808378,141.2,226.506,98.619,98.725,671,76.6604,1550918,NA,132.6,NA
2011-09-01,132358,15870.684,226.597,204738,304,387758,9,650,95.0732,12104,183858,227334,476187,813660,141.7,226.118,98.572,98.723,610,76.2599,1536885,99.238,135.3,15913.303
2011-08-01,132125,NA,226.106,216705,299,383839,9,585,95.1263,12120.6,182475,227527,479854,811953,141.9,225.862,98.505,98.584,647,76.4172,1542058,NA,134.6,NA
2011-07-01,131999,NA,225.395,206458,296,382954,9,623,94.5146,12128.6,181502,227573,477912,792381,142.4,225.218,98.309,98.353,621,76.0276,1534537,NA,134,NA
2011-06-01,131939,15876.839,224.806,201579,301,383327,9.1,608,94.0378,12087.9,176895,226777,474502,794839,142.2,224.697,98.164,98.186,636,75.7297,1527215,98.194,134.5,15878.406
2011-05-01,131703,NA,224.806,207170,305,380219,9,561,93.7878,12043.2,178856,226581,469670,775251,143.1,224.175,98.057,98.206,618,75.5959,1520844,NA,134.3,NA
2011-04-01,131602,NA,224.093,200733,310,380337,9.1,554,93.6525,12061.3,178838,221523,459816,769437,142.9,223.727,97.824,97.908,581,75.5347,1502706,NA,133.8,NA
2011-03-01,131288,15769.911,223.046,212748,300,378576,9,600,93.978,12083.3,176676,220988,457190,769157,139.3,223.454,97.6,97.496,583,75.8251,1489108,99.024,132.7,15762.549
2011-02-01,131053,NA,221.898,196393,270,375064,9,517,93.0051,12117,168665,213418,452400,758376,135.3,223.213,97.453,97.105,542,75.0482,1472307,NA,130.8,NA
2011-01-01,130841,NA,221.187,203636,307,372025,9.1,630,93.3793,12084.4,169897,218020,446958,759964,133,222.803,97.283,96.835,576,75.3381,1462510,NA,129.1,NA
2010-12-01,130822,15807.995,220.472,193452,326,369229,9.3,539,93.5741,12030.1,168510,210231,443374,789395,131,222.343,97.074,96.545,632,75.4618,1450605,96.556,127.5,15746.706
2010-11-01,130750,NA,219.59,197202,287,367198,9.8,545,92.6772,11960.5,165621,204360,436296,804151,129.2,222.149,97.054,96.327,560,74.6861,1434536,NA,126.6,NA
2010-10-01,130625,NA,219.035,193066,291,363577,9.4,543,92.6138,11950.4,164234,204880,432802,801372,127.1,221.83,96.928,96.135,558,74.5633,1423543,NA,124.7,NA
2010-09-01,130357,15726.282,218.275,201932,317,359646,9.5,594,92.8668,11949.4,158624,202958,424394,807728,125.7,221.711,96.781,95.83,563,74.6762,1407056,96.445,123.7,15708.056
